id,x,y,z
3,0.63962197982993,0.189100086928116,-0.006441647630421
10,0.676001560640057,0.26125088022303,-0.005049110653609
19,0.636188208061059,0.34021410315334,-0.004632693448031
8,0.748563469919884,0.266070745351184,-0.004979620669634
